KEY,OVERRIDE_LOGGED_BY,AP_NAME,REASON,TUITION_ELIGIBLE,UPDATED_AT,STUDENT_EXTERNAL_ID,TERM_CODE,COMMENT,MP SEARCH URL
﻿KEY,OVERRIDE_LOGGED_BY,AP_NAME,REASON,TUITION_ELIGIBLE,UPDATED_AT,STUDENT_EXTERNAL_ID,TERM_CODE,COMMENT,MP SEARCH URL
G202109_B00611348,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.623 +0000,B00611348,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00611348&page=0&attribute=studentId
G201902_B00566267,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.619 +0000,B00566267,G201902,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00566267&page=0&attribute=studentId
G202203_B00647722,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.614 +0000,B00647722,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00647722&page=0&attribute=studentId
G202107_B00638513,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.608 +0000,B00638513,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00638513&page=0&attribute=studentId
G202202_B00652263,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.600 +0000,B00652263,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00652263&page=0&attribute=studentId
G202202_B00643848,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.595 +0000,B00643848,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00643848&page=0&attribute=studentId
G202202_B00640425,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.590 +0000,B00640425,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00640425&page=0&attribute=studentId
G202202_B00634771,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.584 +0000,B00634771,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00634771&page=0&attribute=studentId
G202202_B00650966,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.579 +0000,B00650966,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00650966&page=0&attribute=studentId
G202202_B00648061,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.573 +0000,B00648061,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648061&page=0&attribute=studentId
G202203_B00654901,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.569 +0000,B00654901,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00654901&page=0&attribute=studentId
G202111_B00648363,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.565 +0000,B00648363,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648363&page=0&attribute=studentId
G202006_B00604004,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.561 +0000,B00604004,G202006,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00604004&page=0&attribute=studentId
G202203_B00654430,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.555 +0000,B00654430,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00654430&page=0&attribute=studentId
G202203_B00653309,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.550 +0000,B00653309,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00653309&page=0&attribute=studentId
G202203_B00650644,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.544 +0000,B00650644,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00650644&page=0&attribute=studentId
G202111_B00648543,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.537 +0000,B00648543,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648543&page=0&attribute=studentId
G202110_B00645343,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.529 +0000,B00645343,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645343&page=0&attribute=studentId
G202109_B00644299,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.525 +0000,B00644299,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644299&page=0&attribute=studentId
G202111_B00644199,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.521 +0000,B00644199,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644199&page=0&attribute=studentId
G202107_B00638497,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.516 +0000,B00638497,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00638497&page=0&attribute=studentId
G202107_B00634204,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.512 +0000,B00634204,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00634204&page=0&attribute=studentId
G202203_B00632211,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.507 +0000,B00632211,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00632211&page=0&attribute=studentId
G202006_B00610330,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.499 +0000,B00610330,G202006,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00610330&page=0&attribute=studentId
G202111_B00610247,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.491 +0000,B00610247,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00610247&page=0&attribute=studentId
G202109_B00605407,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.485 +0000,B00605407,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00605407&page=0&attribute=studentId
G201908_B00584877,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.478 +0000,B00584877,G201908,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00584877&page=0&attribute=studentId
G202112_B00644263,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.470 +0000,B00644263,G202112,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644263&page=0&attribute=studentId
G202110_B00636345,Radigan,University of Massachusetts Global: MyPath,guildLogic,TRUE,2023-06-29 20:42:19.456 +0000,B00636345,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00636345&page=0&attribute=studentId
G202202_B00651216,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.626 +0000,B00651216,G202202,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00651216&page=0&attribute=studentId
G202109_B00644764,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.615 +0000,B00644764,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644764&page=0&attribute=studentId
G202108_B00641589,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.609 +0000,B00641589,G202108,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00641589&page=0&attribute=studentId
G202107_B00624535,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.601 +0000,B00624535,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00624535&page=0&attribute=studentId
G202110_B00645834,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.597 +0000,B00645834,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645834&page=0&attribute=studentId
G202109_B00645190,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.591 +0000,B00645190,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645190&page=0&attribute=studentId
G202107_B00640425,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.587 +0000,B00640425,G202107,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00640425&page=0&attribute=studentId
G202106_B00635470,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.578 +0000,B00635470,G202106,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00635470&page=0&attribute=studentId
G202111_B00649016,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.571 +0000,B00649016,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00649016&page=0&attribute=studentId
G202111_B00648634,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.567 +0000,B00648634,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648634&page=0&attribute=studentId
G202111_B00648523,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.563 +0000,B00648523,G202111,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00648523&page=0&attribute=studentId
G202203_B00647533,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.557 +0000,B00647533,G202203,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00647533&page=0&attribute=studentId
G202110_B00646516,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.551 +0000,B00646516,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00646516&page=0&attribute=studentId
G202110_B00645369,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.545 +0000,B00645369,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645369&page=0&attribute=studentId
G202109_B00645292,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.540 +0000,B00645292,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645292&page=0&attribute=studentId
G202109_B00645167,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.534 +0000,B00645167,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645167&page=0&attribute=studentId
G202109_B00645041,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.530 +0000,B00645041,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00645041&page=0&attribute=studentId
G202109_B00644866,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.526 +0000,B00644866,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644866&page=0&attribute=studentId
G202109_B00644838,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.521 +0000,B00644838,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644838&page=0&attribute=studentId
G202109_B00644048,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.515 +0000,B00644048,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00644048&page=0&attribute=studentId
G202108_B00643850,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.510 +0000,B00643850,G202108,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00643850&page=0&attribute=studentId
G202110_B00643766,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.506 +0000,B00643766,G202110,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00643766&page=0&attribute=studentId
G202109_B00638921,Radigan,University of Massachusetts Global: MyPath,guildLogic,FALSE,2023-06-29 20:38:34.499 +0000,B00638921,G202109,UMassMyPAdHocRec22 - see https://docs.google.com/spreadsheets/d/1e8dyf6IOUzepAUTOIFzeyW6N-IAeKOWrah5NYGOML4g/edit#gid=512331372&range=A1,https://ta-admin.guildeducation.com/member-payments?searchTerm=B00638921&page=0&attribute=studentId
